,country_name,occupation_name,year,skill_name,impt_rank
23446,United States,Sales Consultant,2015,Sales Process,7
23447,United States,Sales Consultant,2015,Marketing,8
23448,United States,Sales Consultant,2015,Customer Service,9
23449,United States,Sales Consultant,2015,Leadership,10
23450,United States,Sales Coordinator,2015,Sales,1
23451,United States,Sales Coordinator,2015,Marketing,2
23452,United States,Sales Coordinator,2015,Lead Generation,3
23453,United States,Sales Coordinator,2015,Sales Management,4
23454,United States,Sales Coordinator,2015,Account Management,5
23455,United States,Sales Coordinator,2015,Team Building,6
23456,United States,Sales Coordinator,2015,Event Planning,7
23457,United States,Sales Coordinator,2015,Customer Service,8
23458,United States,Sales Coordinator,2015,Online Marketing,9
23459,United States,Sales Coordinator,2015,Sales Operations,10
23460,United States,Sales Development Representative,2015,Salesforce.com,1
23461,United States,Sales Development Representative,2015,Cold Calling,2
23462,United States,Sales Development Representative,2015,Software as a Service (SaaS),3
23463,United States,Sales Development Representative,2015,Lead Generation,4
23464,United States,Sales Development Representative,2015,Sales,5
23465,United States,Sales Development Representative,2015,Account Management,6
23466,United States,Sales Development Representative,2015,Marketing,7
23467,United States,Sales Development Representative,2015,Business Development,8
23468,United States,Sales Development Representative,2015,Sales Process,9
23469,United States,Sales Development Representative,2015,Customer Relationship Management (CRM),10
23470,United States,Sales Director,2015,Sales Management,1
23471,United States,Sales Director,2015,Account Management,2
23472,United States,Sales Director,2015,Sales Operations,3
23473,United States,Sales Director,2015,Sales,4
23474,United States,Sales Director,2015,Team Building,5
23475,United States,Sales Director,2015,Marketing,6
23476,United States,Sales Director,2015,Marketing Strategy,7
23477,United States,Sales Director,2015,Business Development,8
23478,United States,Sales Director,2015,Direct Sales,9
23479,United States,Sales Director,2015,Sales Process,10
23480,United States,Sales Engineer,2015,Manufacturing,1
23481,United States,Sales Engineer,2015,Engineering,2
23482,United States,Sales Engineer,2015,Product Development,3
23483,United States,Sales Engineer,2015,Sales Management,4
23484,United States,Sales Engineer,2015,Solution Selling,5
23485,United States,Sales Engineer,2015,Account Management,6
23486,United States,Sales Engineer,2015,Sales,7
23487,United States,Sales Engineer,2015,Sales Engineering,8
23488,United States,Sales Engineer,2015,Continuous Improvement,9
23489,United States,Sales Engineer,2015,Lean Manufacturing,10
23490,United States,Sales Executive,2015,Account Management,1
23491,United States,Sales Executive,2015,Sales,2
23492,United States,Sales Executive,2015,Sales Management,3
23493,United States,Sales Executive,2015,Sales Operations,4
23494,United States,Sales Executive,2015,Sales Process,5
23495,United States,Sales Executive,2015,Salesforce.com,6
23496,United States,Sales Executive,2015,Marketing,7
23497,United States,Sales Executive,2015,Cold Calling,8
23498,United States,Sales Executive,2015,Direct Sales,9
23499,United States,Sales Executive,2015,Team Building,10
23500,United States,Sales Manager,2015,Sales Management,1
23501,United States,Sales Manager,2015,Sales Operations,2
23502,United States,Sales Manager,2015,Account Management,3
23503,United States,Sales Manager,2015,Sales,4
23504,United States,Sales Manager,2015,Team Building,5
23505,United States,Sales Manager,2015,Sales Process,6
23506,United States,Sales Manager,2015,Inventory Management,7
23507,United States,Sales Manager,2015,Customer Satisfaction,8
23508,United States,Sales Manager,2015,Direct Sales,9
23509,United States,Sales Manager,2015,Marketing,10
23510,United States,Sales Specialist,2015,Sales,1
23511,United States,Sales Specialist,2015,Sales Management,2
23512,United States,Sales Specialist,2015,Account Management,3
23513,United States,Sales Specialist,2015,Team Building,4
23514,United States,Sales Specialist,2015,Sales Operations,5
23515,United States,Sales Specialist,2015,Inventory Management,6
23516,United States,Sales Specialist,2015,Customer Service,7
23517,United States,Sales Specialist,2015,Marketing,8
23518,United States,Sales Specialist,2015,Retail,9
23519,United States,Sales Specialist,2015,Leadership,10
23520,United States,Sales Supervisor,2015,Retail,1
23521,United States,Sales Supervisor,2015,Merchandising,2
23522,United States,Sales Supervisor,2015,Visual Merchandising,3
23523,United States,Sales Supervisor,2015,Retail Sales,4
23524,United States,Sales Supervisor,2015,Sales,5
23525,United States,Sales Supervisor,2015,Sales Management,6
23526,United States,Sales Supervisor,2015,Inventory Management,7
23527,United States,Sales Supervisor,2015,Store Management,8
23528,United States,Sales Supervisor,2015,Customer Satisfaction,9
23529,United States,Sales Supervisor,2015,Team Building,10
23530,United States,Sales Support Specialist,2015,Sales Operations,1
23531,United States,Sales Support Specialist,2015,Sales,2
23532,United States,Sales Support Specialist,2015,Account Management,3
23533,United States,Sales Support Specialist,2015,Team Building,4
23534,United States,Sales Support Specialist,2015,Customer Service,5
23535,United States,Sales Support Specialist,2015,Time Management,6
23536,United States,Sales Support Specialist,2015,Inventory Management,7
23537,United States,Sales Support Specialist,2015,Salesforce.com,8
23538,United States,Sales Support Specialist,2015,Sales Management,9
23539,United States,Sales Support Specialist,2015,Leadership,10
23540,United States,Sales Team Lead,2015,Sales,1
23541,United States,Sales Team Lead,2015,Leadership,2
23542,United States,Sales Team Lead,2015,Team Building,3
23543,United States,Sales Team Lead,2015,Time Management,4
23544,United States,Sales Team Lead,2015,Inventory Management,5
23545,United States,Sales Team Lead,2015,Retail,6
23546,United States,Sales Team Lead,2015,Sales Management,7
23547,United States,Sales Team Lead,2015,Account Management,8
23548,United States,Sales Team Lead,2015,Customer Satisfaction,9
23549,United States,Sales Team Lead,2015,Sales Operations,10
23550,United States,Salesforce Administrator,2015,Salesforce.com Administration,1
23551,United States,Salesforce Administrator,2015,Salesforce.com,2
23552,United States,Salesforce Administrator,2015,Salesforce.com Implementation,3
23553,United States,Salesforce Administrator,2015,Customer Relationship Management (CRM),4
23554,United States,Salesforce Administrator,2015,Salesforce.com Development,5
23555,United States,Salesforce Administrator,2015,Apex Data Loader,6
23556,United States,Salesforce Administrator,2015,Salesforce Training,7
23557,United States,Salesforce Administrator,2015,Cloud Computing,8
23558,United States,Salesforce Administrator,2015,Apex Programming,9
23559,United States,Salesforce Administrator,2015,Business Analysis,10
23560,United States,Salesperson,2015,Sales,1
23561,United States,Salesperson,2015,Retail,2
23562,United States,Salesperson,2015,Time Management,3
23563,United States,Salesperson,2015,Customer Service,4
23564,United States,Salesperson,2015,Sales Management,5
23565,United States,Salesperson,2015,Inventory Management,6
23566,United States,Salesperson,2015,Leadership,7
23567,United States,Salesperson,2015,Sales Operations,8
23568,United States,Salesperson,2015,Account Management,9
23569,United States,Salesperson,2015,Team Building,10
23570,United States,School Counselor,2015,Student Counseling,1
23571,United States,School Counselor,2015,Curriculum Development,2
23572,United States,School Counselor,2015,Educational Leadership,3
23573,United States,School Counselor,2015,Staff Development,4
23574,United States,School Counselor,2015,Teaching,5
23575,United States,School Counselor,2015,Community Outreach,6
23576,United States,School Counselor,2015,Classroom Management,7
23577,United States,School Counselor,2015,K-12 Education,8
23578,United States,School Counselor,2015,Career Counseling,9
23579,United States,School Counselor,2015,Special Education,10
23580,United States,Science Teacher,2015,Curriculum Development,1
23581,United States,Science Teacher,2015,Lesson Planning,2
23582,United States,Science Teacher,2015,Teaching,3
23583,United States,Science Teacher,2015,Educational Leadership,4
23584,United States,Science Teacher,2015,Educational Technology,5
23585,United States,Science Teacher,2015,Classroom Management,6
23586,United States,Science Teacher,2015,Tutoring,7
23587,United States,Science Teacher,2015,Staff Development,8
23588,United States,Science Teacher,2015,Public Speaking,9
23589,United States,Science Teacher,2015,Science,10
23590,United States,Scrum Master,2015,Scrum,1
23591,United States,Scrum Master,2015,Agile Methodologies,2
23592,United States,Scrum Master,2015,Software Development Life Cycle (SDLC),3
23593,United States,Scrum Master,2015,Requirements Analysis,4
23594,United States,Scrum Master,2015,Agile Project Management,5
23595,United States,Scrum Master,2015,Software Project Management,6
23596,United States,Scrum Master,2015,Business Analysis,7
23597,United States,Scrum Master,2015,Requirements Gathering,8
23598,United States,Scrum Master,2015,Software Development,9
23599,United States,Scrum Master,2015,Integration,10
23600,United States,Search Engine Optimization Specialist,2015,Search Engine Optimization (SEO),1
23601,United States,Search Engine Optimization Specialist,2015,Google Analytics,2
23602,United States,Search Engine Optimization Specialist,2015,Online Marketing,3
23603,United States,Search Engine Optimization Specialist,2015,Social Media Marketing,4
23604,United States,Search Engine Optimization Specialist,2015,Search Engine Marketing (SEM),5
23605,United States,Search Engine Optimization Specialist,2015,Google Ads,6
23606,United States,Search Engine Optimization Specialist,2015,Email Marketing,7
23607,United States,Search Engine Optimization Specialist,2015,Digital Marketing,8
23608,United States,Search Engine Optimization Specialist,2015,Pay Per Click (PPC),9
23609,United States,Search Engine Optimization Specialist,2015,WordPress,10
23610,United States,Secretary,2015,Event Planning,1
23611,United States,Secretary,2015,Public Speaking,2
23612,United States,Secretary,2015,Microsoft Outlook,3
23613,United States,Secretary,2015,Microsoft Word,4
23614,United States,Secretary,2015,Data Entry,5
23615,United States,Secretary,2015,Administrative Assistance,6
23616,United States,Secretary,2015,Community Outreach,7
23617,United States,Secretary,2015,Microsoft PowerPoint,8
23618,United States,Secretary,2015,Nonprofit Organizations,9
23619,United States,Secretary,2015,Customer Service,10
23620,United States,Security Analyst,2015,Security,1
23621,United States,Security Analyst,2015,Information Security,2
23622,United States,Security Analyst,2015,Network Security,3
23623,United States,Security Analyst,2015,Cybersecurity,4
23624,United States,Security Analyst,2015,Networking,5
23625,United States,Security Analyst,2015,Vulnerability Assessment,6
23626,United States,Security Analyst,2015,Disaster Recovery,7
23627,United States,Security Analyst,2015,Troubleshooting,8
23628,United States,Security Analyst,2015,System Administration,9
23629,United States,Security Analyst,2015,Penetration Testing,10
23630,United States,Security Engineer,2015,Network Security,1
23631,United States,Security Engineer,2015,Security,2
23632,United States,Security Engineer,2015,Information Security,3
23633,United States,Security Engineer,2015,Cybersecurity,4
23634,United States,Security Engineer,2015,Firewalls,5
23635,United States,Security Engineer,2015,Networking,6
23636,United States,Security Engineer,2015,Disaster Recovery,7
23637,United States,Security Engineer,2015,Vulnerability Assessment,8
23638,United States,Security Engineer,2015,Penetration Testing,9
23639,United States,Security Engineer,2015,Information Security Management,10
23640,United States,Security Guard,2015,Physical Security,1
23641,United States,Security Guard,2015,Security,2
23642,United States,Security Guard,2015,Security Operations,3
23643,United States,Security Guard,2015,Surveillance,4
23644,United States,Security Guard,2015,Security Management,5
23645,United States,Security Guard,2015,Security Training,6
23646,United States,Security Guard,2015,Access Control,7
23647,United States,Security Guard,2015,Customer Service,8
23648,United States,Security Guard,2015,Corporate Security,9
23649,United States,Security Guard,2015,Military,10
23650,United States,Security Manager,2015,Physical Security,1
23651,United States,Security Manager,2015,Security,2
23652,United States,Security Manager,2015,Security Management,3
23653,United States,Security Manager,2015,Security Operations,4
23654,United States,Security Manager,2015,Surveillance,5
23655,United States,Security Manager,2015,Emergency Management,6
23656,United States,Security Manager,2015,Military,7
23657,United States,Security Manager,2015,Private Investigations,8
23658,United States,Security Manager,2015,Investigation,9
23659,United States,Security Manager,2015,U.S. Department of Defense,10
23660,United States,Security Officer,2015,Physical Security,1
23661,United States,Security Officer,2015,Security,2
23662,United States,Security Officer,2015,Surveillance,3
23663,United States,Security Officer,2015,Security Operations,4
23664,United States,Security Officer,2015,Security Management,5
23665,United States,Security Officer,2015,Emergency Management,6
23666,United States,Security Officer,2015,Corporate Security,7
23667,United States,Security Officer,2015,Firearms Handling,8
23668,United States,Security Officer,2015,Access Control,9
23669,United States,Security Officer,2015,Security Training,10
23670,United States,Security Professional,2015,Physical Security,1
23671,United States,Security Professional,2015,Security,2
23672,United States,Security Professional,2015,Security Operations,3
23673,United States,Security Professional,2015,Surveillance,4
23674,United States,Security Professional,2015,Security Management,5
23675,United States,Security Professional,2015,Emergency Management,6
23676,United States,Security Professional,2015,Military,7
23677,United States,Security Professional,2015,Firearms Handling,8
23678,United States,Security Professional,2015,Law Enforcement,9
23679,United States,Security Professional,2015,Private Investigations,10
23680,United States,Security Supervisor,2015,Physical Security,1
23681,United States,Security Supervisor,2015,Security Operations,2
23682,United States,Security Supervisor,2015,Surveillance,3
23683,United States,Security Supervisor,2015,Security Management,4
23684,United States,Security Supervisor,2015,Security,5
23685,United States,Security Supervisor,2015,Emergency Management,6
23686,United States,Security Supervisor,2015,Security Training,7
23687,United States,Security Supervisor,2015,Corporate Security,8
23688,United States,Security Supervisor,2015,Private Investigations,9
23689,United States,Security Supervisor,2015,Access Control,10
23690,United States,Sergeant,2015,Military,1
23691,United States,Sergeant,2015,Law Enforcement,2
23692,United States,Sergeant,2015,Firearms Handling,3
23693,United States,Sergeant,2015,Military Operations,4
23694,United States,Sergeant,2015,Public Safety,5
23695,United States,Sergeant,2015,Emergency Management,6
23696,United States,Sergeant,2015,Criminal Justice,7
23697,United States,Sergeant,2015,Criminal Investigations,8
23698,United States,Sergeant,2015,Police,9
23699,United States,Sergeant,2015,Homeland Security,10
23700,United States,Server,2015,Time Management,1
23701,United States,Server,2015,Event Planning,2
23702,United States,Server,2015,Public Speaking,3
23703,United States,Server,2015,Microsoft Word,4
23704,United States,Server,2015,Restaurant Management,5
23705,United States,Server,2015,Microsoft PowerPoint,6
23706,United States,Server,2015,Customer Service,7
23707,United States,Server,2015,Social Media,8
23708,United States,Server,2015,Teamwork,9
23709,United States,Server,2015,Leadership,10
23710,United States,Service Advisor,2015,Customer Satisfaction,1
23711,United States,Service Advisor,2015,Automotive,2
23712,United States,Service Advisor,2015,Customer Retention,3
23713,United States,Service Advisor,2015,Automotive Aftermarket,4
23714,United States,Service Advisor,2015,Warranty,5
23715,United States,Service Advisor,2015,Automotive Repair,6
23716,United States,Service Advisor,2015,Team Building,7
23717,United States,Service Advisor,2015,Inventory Management,8
23718,United States,Service Advisor,2015,Automotive Sales,9
23719,United States,Service Advisor,2015,Sales,10
23720,United States,Service Assistant,2015,Public Speaking,1
23721,United States,Service Assistant,2015,Event Planning,2
23722,United States,Service Assistant,2015,Time Management,3
23723,United States,Service Assistant,2015,Customer Service,4
23724,United States,Service Assistant,2015,Microsoft PowerPoint,5
23725,United States,Service Assistant,2015,Microsoft Word,6
23726,United States,Service Assistant,2015,Research,7
23727,United States,Service Assistant,2015,Data Entry,8
23728,United States,Service Assistant,2015,Community Outreach,9
23729,United States,Service Assistant,2015,Social Media,10
23730,United States,Service Associate,2015,Time Management,1
23731,United States,Service Associate,2015,Public Speaking,2
23732,United States,Service Associate,2015,Event Planning,3
23733,United States,Service Associate,2015,Customer Service,4
23734,United States,Service Associate,2015,Microsoft PowerPoint,5
23735,United States,Service Associate,2015,Leadership,6
23736,United States,Service Associate,2015,Microsoft Word,7
23737,United States,Service Associate,2015,Social Media,8
23738,United States,Service Associate,2015,Research,9
23739,United States,Service Associate,2015,Microsoft Excel,10
23740,United States,Service Coordinator,2015,Community Outreach,1
23741,United States,Service Coordinator,2015,Nonprofit Organizations,2
23742,United States,Service Coordinator,2015,Public Speaking,3
23743,United States,Service Coordinator,2015,Event Planning,4
23744,United States,Service Coordinator,2015,Program Development,5
23745,United States,Service Coordinator,2015,Case Management,6
23746,United States,Service Coordinator,2015,Social Services,7
23747,United States,Service Coordinator,2015,Team Building,8
23748,United States,Service Coordinator,2015,Fundraising,9
23749,United States,Service Coordinator,2015,Customer Service,10
23750,United States,Service Manager,2015,Team Building,1
23751,United States,Service Manager,2015,Customer Satisfaction,2
23752,United States,Service Manager,2015,Operations Management,3
23753,United States,Service Manager,2015,Inventory Management,4
23754,United States,Service Manager,2015,Sales,5
23755,United States,Service Manager,2015,Sales Management,6
23756,United States,Service Manager,2015,Customer Service,7
23757,United States,Service Manager,2015,Account Management,8
23758,United States,Service Manager,2015,Customer Retention,9
23759,United States,Service Manager,2015,Contract Negotiation,10
23760,United States,Service Representative,2015,Customer Satisfaction,1
23761,United States,Service Representative,2015,Customer Service,2
23762,United States,Service Representative,2015,Time Management,3
23763,United States,Service Representative,2015,Sales,4
23764,United States,Service Representative,2015,Leadership,5
23765,United States,Service Representative,2015,Event Planning,6
23766,United States,Service Representative,2015,Team Building,7
23767,United States,Service Representative,2015,Public Speaking,8
23768,United States,Service Representative,2015,Microsoft Word,9
23769,United States,Service Representative,2015,Training,10
23770,United States,Service Specialist,2015,Team Building,1
23771,United States,Service Specialist,2015,Public Speaking,2
23772,United States,Service Specialist,2015,Customer Service,3
23773,United States,Service Specialist,2015,Leadership,4
23774,United States,Service Specialist,2015,Time Management,5
23775,United States,Service Specialist,2015,Training,6
23776,United States,Service Specialist,2015,Event Planning,7
23777,United States,Service Specialist,2015,Sales,8
23778,United States,Service Specialist,2015,Community Outreach,9
23779,United States,Service Specialist,2015,Customer Satisfaction,10
23780,United States,Service Supervisor,2015,Team Building,1
23781,United States,Service Supervisor,2015,Leadership,2
23782,United States,Service Supervisor,2015,Supervisory Skills,3
23783,United States,Service Supervisor,2015,Customer Service,4
23784,United States,Service Supervisor,2015,Public Speaking,5
23785,United States,Service Supervisor,2015,Training,6
23786,United States,Service Supervisor,2015,Community Outreach,7
23787,United States,Service Supervisor,2015,Customer Satisfaction,8
23788,United States,Service Supervisor,2015,Sales,9
23789,United States,Service Supervisor,2015,Nonprofit Organizations,10
23790,United States,Service Technician,2015,Troubleshooting,1
23791,United States,Service Technician,2015,Team Building,2
23792,United States,Service Technician,2015,Customer Satisfaction,3
23793,United States,Service Technician,2015,Customer Service,4
23794,United States,Service Technician,2015,Preventive Maintenance,5
23795,United States,Service Technician,2015,HVAC,6
23796,United States,Service Technician,2015,Electrical Wiring,7
23797,United States,Service Technician,2015,Maintenance,8
23798,United States,Service Technician,2015,Inventory Management,9
23799,United States,Service Technician,2015,Manufacturing,10
23800,United States,Sheriff,2015,Law Enforcement,1
23801,United States,Sheriff,2015,Firearms Handling,2
23802,United States,Sheriff,2015,Criminal Justice,3
23803,United States,Sheriff,2015,Public Safety,4
23804,United States,Sheriff,2015,Criminal Investigations,5
23805,United States,Sheriff,2015,Police,6
23806,United States,Sheriff,2015,Patrol,7
23807,United States,Sheriff,2015,Crime Prevention,8
23808,United States,Sheriff,2015,Emergency Management,9
23809,United States,Sheriff,2015,Investigation,10
23810,United States,Shop Manager,2015,Inventory Management,1
23811,United States,Shop Manager,2015,Retail,2
23812,United States,Shop Manager,2015,Visual Merchandising,3
23813,United States,Shop Manager,2015,Sales,4
23814,United States,Shop Manager,2015,Merchandising,5
23815,United States,Shop Manager,2015,Team Building,6
23816,United States,Shop Manager,2015,Retail Sales,7
23817,United States,Shop Manager,2015,Customer Service,8
23818,United States,Shop Manager,2015,Store Management,9
23819,United States,Shop Manager,2015,Customer Satisfaction,10
23820,United States,Singer,2015,Singing,1
23821,United States,Singer,2015,Music,2
23822,United States,Singer,2015,Entertainment,3
23823,United States,Singer,2015,Songwriting,4
23824,United States,Singer,2015,Music Production,5
23825,United States,Singer,2015,Music Industry,6
23826,United States,Singer,2015,Audio Recording,7
23827,United States,Singer,2015,Music Composition,8
23828,United States,Singer,2015,Studio Recording,9
23829,United States,Singer,2015,Musical Theatre,10
23830,United States,Soccer Coach,2015,Soccer Coaching,1
23831,United States,Soccer Coach,2015,Soccer,2
23832,United States,Soccer Coach,2015,Sports,3
23833,United States,Soccer Coach,2015,Sports Coaching,4
23834,United States,Soccer Coach,2015,Sports Management,5
23835,United States,Soccer Coach,2015,Public Speaking,6
23836,United States,Soccer Coach,2015,Coaching,7
23837,United States,Soccer Coach,2015,Athletics,8
23838,United States,Soccer Coach,2015,Event Planning,9
23839,United States,Soccer Coach,2015,Sports Marketing,10
23840,United States,Social Media Coordinator,2015,Facebook,1
23841,United States,Social Media Coordinator,2015,Social Media Marketing,2
23842,United States,Social Media Coordinator,2015,Social Media,3
23843,United States,Social Media Coordinator,2015,Event Planning,4
23844,United States,Social Media Coordinator,2015,Public Speaking,5
23845,United States,Social Media Coordinator,2015,Twitter,6
23846,United States,Social Media Coordinator,2015,Blogging,7
23847,United States,Social Media Coordinator,2015,Marketing,8
23848,United States,Social Media Coordinator,2015,Writing,9
23849,United States,Social Media Coordinator,2015,Editing,10
23850,United States,Social Media Director,2015,Social Media Marketing,1
23851,United States,Social Media Director,2015,Facebook,2
23852,United States,Social Media Director,2015,Social Media,3
23853,United States,Social Media Director,2015,Event Planning,4
23854,United States,Social Media Director,2015,Blogging,5
23855,United States,Social Media Director,2015,Marketing,6
23856,United States,Social Media Director,2015,Public Speaking,7
23857,United States,Social Media Director,2015,Advertising,8
23858,United States,Social Media Director,2015,Public Relations,9
23859,United States,Social Media Director,2015,Twitter,10
23860,United States,Social Media Manager,2015,Social Media Marketing,1
23861,United States,Social Media Manager,2015,Facebook,2
23862,United States,Social Media Manager,2015,Social Media,3
23863,United States,Social Media Manager,2015,Event Planning,4
23864,United States,Social Media Manager,2015,Blogging,5
23865,United States,Social Media Manager,2015,Twitter,6
23866,United States,Social Media Manager,2015,Marketing,7
23867,United States,Social Media Manager,2015,Public Speaking,8
23868,United States,Social Media Manager,2015,Editing,9
23869,United States,Social Media Manager,2015,Writing,10
23870,United States,Social Media Marketing Manager,2015,Social Media Marketing,1
23871,United States,Social Media Marketing Manager,2015,Facebook,2
23872,United States,Social Media Marketing Manager,2015,Social Media,3
23873,United States,Social Media Marketing Manager,2015,Marketing,4
23874,United States,Social Media Marketing Manager,2015,Event Planning,5
23875,United States,Social Media Marketing Manager,2015,Advertising,6
23876,United States,Social Media Marketing Manager,2015,Blogging,7
23877,United States,Social Media Marketing Manager,2015,Online Marketing,8
23878,United States,Social Media Marketing Manager,2015,Public Speaking,9
23879,United States,Social Media Marketing Manager,2015,Twitter,10
23880,United States,Social Media Marketing Specialist,2015,Facebook,1
23881,United States,Social Media Marketing Specialist,2015,Social Media Marketing,2
23882,United States,Social Media Marketing Specialist,2015,Social Media,3
23883,United States,Social Media Marketing Specialist,2015,Event Planning,4
23884,United States,Social Media Marketing Specialist,2015,Public Speaking,5
23885,United States,Social Media Marketing Specialist,2015,Twitter,6
23886,United States,Social Media Marketing Specialist,2015,Blogging,7
23887,United States,Social Media Marketing Specialist,2015,Social Networking,8
23888,United States,Social Media Marketing Specialist,2015,Marketing,9
23889,United States,Social Media Marketing Specialist,2015,Time Management,10
23890,United States,Social Work Specialist,2015,Social Services,1
23891,United States,Social Work Specialist,2015,Case Management,2
23892,United States,Social Work Specialist,2015,Community Outreach,3
23893,United States,Social Work Specialist,2015,Crisis Intervention,4
23894,United States,Social Work Specialist,2015,Mental Health,5
23895,United States,Social Work Specialist,2015,Nonprofit Organizations,6
23896,United States,Social Work Specialist,2015,Group Therapy,7
23897,United States,Social Work Specialist,2015,Psychotherapy,8
23898,United States,Social Work Specialist,2015,Program Development,9
23899,United States,Social Work Specialist,2015,Public Speaking,10
23900,United States,Social Worker,2015,Social Services,1
23901,United States,Social Worker,2015,Case Management,2
23902,United States,Social Worker,2015,Crisis Intervention,3
23903,United States,Social Worker,2015,Mental Health,4
23904,United States,Social Worker,2015,Community Outreach,5
23905,United States,Social Worker,2015,Group Therapy,6
23906,United States,Social Worker,2015,Psychotherapy,7
23907,United States,Social Worker,2015,Program Development,8
23908,United States,Social Worker,2015,Working with Adolescents,9
23909,United States,Social Worker,2015,Mental Health Counseling,10
23910,United States,Software Architect,2015,Software Development,1
23911,United States,Software Architect,2015,Agile Methodologies,2
23912,United States,Software Architect,2015,XML,3
23913,United States,Software Architect,2015,Web Services,4
23914,United States,Software Architect,2015,SQL,5
23915,United States,Software Architect,2015,JavaScript,6
23916,United States,Software Architect,2015,Java,7
23917,United States,Software Architect,2015,C#,8
23918,United States,Software Architect,2015,Software Development Life Cycle (SDLC),9
23919,United States,Software Architect,2015,Software Design,10
23920,United States,Software Engineer,2015,Software Development,1
23921,United States,Software Engineer,2015,JavaScript,2
23922,United States,Software Engineer,2015,Java,3
23923,United States,Software Engineer,2015,SQL,4
23924,United States,Software Engineer,2015,Agile Methodologies,5
23925,United States,Software Engineer,2015,C++,6
23926,United States,Software Engineer,2015,C#,7
23927,United States,Software Engineer,2015,Linux,8
23928,United States,Software Engineer,2015,XML,9
23929,United States,Software Engineer,2015,C (Programming Language),10
23930,United States,Software Engineering Manager,2015,Software Development,1
23931,United States,Software Engineering Manager,2015,Agile Methodologies,2
23932,United States,Software Engineering Manager,2015,Software Project Management,3
23933,United States,Software Engineering Manager,2015,Software Development Life Cycle (SDLC),4
23934,United States,Software Engineering Manager,2015,Scrum,5
23935,United States,Software Engineering Manager,2015,Software Design,6
23936,United States,Software Engineering Manager,2015,Integration,7
23937,United States,Software Engineering Manager,2015,SQL,8
23938,United States,Software Engineering Manager,2015,Web Services,9
23939,United States,Software Engineering Manager,2015,XML,10
23940,United States,Software Quality Assurance Engineer,2015,Software Quality Assurance,1
23941,United States,Software Quality Assurance Engineer,2015,Agile Methodologies,2
23942,United States,Software Quality Assurance Engineer,2015,Test Planning,3
23943,United States,Software Quality Assurance Engineer,2015,Test Automation,4
23944,United States,Software Quality Assurance Engineer,2015,Testing,5
23945,United States,Software Quality Assurance Engineer,2015,Quality Assurance,6
23946,United States,Software Quality Assurance Engineer,2015,Test Cases,7
23947,United States,Software Quality Assurance Engineer,2015,Regression Testing,8
23948,United States,Software Quality Assurance Engineer,2015,Software Development Life Cycle (SDLC),9
23949,United States,Software Quality Assurance Engineer,2015,Manual Testing,10
23950,United States,Soldier,2015,Military,1
23951,United States,Soldier,2015,Military Operations,2
23952,United States,Soldier,2015,Operational Planning,3
23953,United States,Soldier,2015,U.S. Department of Defense,4
23954,United States,Soldier,2015,Force Protection,5
23955,United States,Soldier,2015,Army,6
23956,United States,Soldier,2015,Command,7
23957,United States,Soldier,2015,Weapons Handling,8
23958,United States,Soldier,2015,Military Training,9
23959,United States,Soldier,2015,National Security,10
23960,United States,Solutions Architect,2015,Integration,1
23961,United States,Solutions Architect,2015,Solution Architecture,2
23962,United States,Solutions Architect,2015,Software Development Life Cycle (SDLC),3
23963,United States,Solutions Architect,2015,Cloud Computing,4
23964,United States,Solutions Architect,2015,Enterprise Architecture,5
23965,United States,Solutions Architect,2015,Requirements Analysis,6
23966,United States,Solutions Architect,2015,Enterprise Software,7
23967,United States,Solutions Architect,2015,Agile Methodologies,8
23968,United States,Solutions Architect,2015,Software Project Management,9
23969,United States,Solutions Architect,2015,Software Development,10
23970,United States,Solutions Consultant,2015,Software as a Service (SaaS),1
23971,United States,Solutions Consultant,2015,Enterprise Software,2
23972,United States,Solutions Consultant,2015,Consulting,3
23973,United States,Solutions Consultant,2015,Salesforce.com,4
23974,United States,Solutions Consultant,2015,Solution Selling,5
23975,United States,Solutions Consultant,2015,Cloud Computing,6
23976,United States,Solutions Consultant,2015,Integration,7
23977,United States,Solutions Consultant,2015,Professional Services,8
23978,United States,Solutions Consultant,2015,Customer Relationship Management (CRM),9
23979,United States,Solutions Consultant,2015,Account Management,10
23980,United States,Solutions Engineer,2015,Cloud Computing,1
23981,United States,Solutions Engineer,2015,Software as a Service (SaaS),2
23982,United States,Solutions Engineer,2015,Enterprise Software,3
23983,United States,Solutions Engineer,2015,Integration,4
23984,United States,Solutions Engineer,2015,Solution Selling,5
23985,United States,Solutions Engineer,2015,Data Center,6
23986,United States,Solutions Engineer,2015,Salesforce.com,7
23987,United States,Solutions Engineer,2015,Virtualization,8
23988,United States,Solutions Engineer,2015,Networking,9
23989,United States,Solutions Engineer,2015,Disaster Recovery,10
23990,United States,Solutions Specialist,2015,Account Management,1
23991,United States,Solutions Specialist,2015,Direct Sales,2
23992,United States,Solutions Specialist,2015,Customer Satisfaction,3
23993,United States,Solutions Specialist,2015,Solution Selling,4
23994,United States,Solutions Specialist,2015,Sales,5
23995,United States,Solutions Specialist,2015,Sales Operations,6
23996,United States,Solutions Specialist,2015,Customer Retention,7
23997,United States,Solutions Specialist,2015,Sales Process,8
23998,United States,Solutions Specialist,2015,Team Building,9
23999,United States,Solutions Specialist,2015,Leadership,10
24000,United States,Spanish Teacher,2015,Curriculum Development,1
24001,United States,Spanish Teacher,2015,Tutoring,2
