,country_name,industry_group_name,year,skill_name,impt_rank,rank_diff,highest_ss,closest_skill
4563,Spain,Manufacturing,2021,Mechanics,4,New,75.0163066051,Engineering
4564,Spain,Manufacturing,2021,Renewable Energy,5,0,100,Renewable Energy
4565,Spain,Manufacturing,2021,SOLIDWORKS,6,New,88.0325112392,AutoCAD
4566,Spain,Manufacturing,2021,AutoCAD,7,-1,100,AutoCAD
4567,Spain,Manufacturing,2021,Industrial Engineering,8,New,94.4031278631,Lean Manufacturing
4568,Spain,Manufacturing,2021,Photovoltaics,9,New,92.2894477076,Renewable Energy
4569,Spain,Manufacturing,2021,Lean Manufacturing,10,-7,100,Lean Manufacturing
4570,Spain,Media & Communications,2021,Spanish,1,0,100,Spanish
4571,Spain,Media & Communications,2021,WordPress,2,New,90.9292459491,Search Engine Optimization (SEO)
4572,Spain,Media & Communications,2021,Digital Marketing,3,0,100,Digital Marketing
4573,Spain,Media & Communications,2021,Advertising,4,2,100,Advertising
4574,Spain,Media & Communications,2021,Google Analytics,5,New,96.5554797193,Search Engine Optimization (SEO)
4575,Spain,Media & Communications,2021,Can Do Approach,6,New,79.8939488251,Spanish
4576,Spain,Media & Communications,2021,Online Social Networking,7,New,82.3438143905,Social Media Marketing
4577,Spain,Media & Communications,2021,Web Content Writing,8,New,93.6240589388,Blogging
4578,Spain,Media & Communications,2021,Adobe InDesign,9,New,80.9199138592,Advertising
4579,Spain,Media & Communications,2021,Copywriting,10,New,93.3773783786,Blogging
4580,Spain,Nonprofit,2021,Troubleshooting,1,New,65.4649460384,Business Management
4581,Spain,Nonprofit,2021,Can Do Approach,2,New,79.8939488251,Spanish
4582,Spain,Nonprofit,2021,Spanish,3,-2,100,Spanish
4583,Spain,Nonprofit,2021,Nonprofit Organizations,4,6,100,Nonprofit Organizations
4584,Spain,Nonprofit,2021,Mediation,5,New,67.8702130184,Nonprofit Organizations
4585,Spain,Nonprofit,2021,Dispute Resolution,6,New,54.9734843891,Spanish
4586,Spain,Nonprofit,2021,Social Services,7,New,96.1127156933,Mental Health
4587,Spain,Nonprofit,2021,Psychology,8,-1,100,Psychology
4588,Spain,Nonprofit,2021,Therapeutic Listening,9,New,82.6707739548,Psychology
4589,Spain,Nonprofit,2021,Interpersonal Skills,10,New,79.5933453495,Business Management
4590,Spain,Public Administration,2021,Spanish,1,0,100,Spanish
4591,Spain,Public Administration,2021,Can Do Approach,2,New,79.8939488251,Spanish
4592,Spain,Public Administration,2021,Troubleshooting,3,New,65.4649460384,Business Management
4593,Spain,Public Administration,2021,Public Administration,4,New,68.8759090895,Legal Research
4594,Spain,Public Administration,2021,Catalan,5,New,90.5696826606,Spanish
4595,Spain,Public Administration,2021,French,6,4,100,French
4596,Spain,Public Administration,2021,Teaching,7,0,100,Teaching
4597,Spain,Public Administration,2021,OpenOffice,8,New,83.7333001217,English
4598,Spain,Public Administration,2021,Administrative Law,9,New,94.0673611471,Legal Advice
4599,Spain,Public Administration,2021,Online Social Networking,10,New,81.1344473363,Spanish
4600,Spain,Real Estate,2021,Real Estate Transactions,1,5,100,Real Estate Transactions
4601,Spain,Real Estate,2021,Real Estate,2,3,100,Real Estate
4602,Spain,Real Estate,2021,Investment Properties,3,0,100,Investment Properties
4603,Spain,Real Estate,2021,Spanish,4,-3,100,Spanish
4604,Spain,Real Estate,2021,Estate Agents,5,New,86.1643094178,Property Management
4605,Spain,Real Estate,2021,Troubleshooting,6,New,65.4649460384,Business Management
4606,Spain,Real Estate,2021,Can Do Approach,7,New,79.8939488251,Spanish
4607,Spain,Real Estate,2021,Commercial Real Estate,8,New,97.1981576258,Real Estate Development
4608,Spain,Real Estate,2021,Negotiation,9,New,89.3371707153,Contract Negotiation
4609,Spain,Real Estate,2021,Rentals,10,New,95.9933905114,Investment Properties
4610,Spain,Recreation & Travel,2021,Troubleshooting,1,New,65.4649460384,Business Management
4611,Spain,Recreation & Travel,2021,Can Do Approach,2,New,79.8939488251,Spanish
4612,Spain,Recreation & Travel,2021,Spanish,3,-2,100,Spanish
4613,Spain,Recreation & Travel,2021,Tourism,4,-2,100,Tourism
4614,Spain,Recreation & Travel,2021,Sports,5,3,100,Sports
4615,Spain,Recreation & Travel,2021,Hospitality,6,3,100,Hospitality
4616,Spain,Recreation & Travel,2021,Tourism Management,7,New,94.8505354021,Tourism
4617,Spain,Recreation & Travel,2021,Receptionist Duties,8,New,74.9815051012,Hospitality
4618,Spain,Recreation & Travel,2021,Catalan,9,New,90.5696826606,Spanish
4619,Spain,Recreation & Travel,2021,Soccer,10,New,94.2903376694,Sports
4620,Spain,Retail,2021,Can Do Approach,1,New,79.8939488251,Spanish
4621,Spain,Retail,2021,Troubleshooting,2,New,69.5405983581,Team Leadership
4622,Spain,Retail,2021,Spanish,3,-2,100,Spanish
4623,Spain,Retail,2021,Flexible Schedule,4,New,72.1627728112,Spanish
4624,Spain,Retail,2021,Customer Support,5,New,80.0259801972,Business Management
4625,Spain,Retail,2021,Online Social Networking,6,New,81.1344473363,Spanish
4626,Spain,Retail,2021,Sales,7,New,87.030581075,Retail
4627,Spain,Retail,2021,Target Orientation,8,New,79.9223407868,Team Leadership
4628,Spain,Retail,2021,Stock Management,9,New,81.1273601086,Store Management
4629,Spain,Retail,2021,Customer Service,10,New,86.8015004048,Team Leadership
4630,Spain,Software & IT Services,2021,Git,1,New,93.9745895843,JavaScript
4631,Spain,Software & IT Services,2021,Docker Products,2,New,89.5433451276,MySQL
4632,Spain,Software & IT Services,2021,SQL,3,-1,100,SQL
4633,Spain,Software & IT Services,2021,Java,4,0,100,Java
4634,Spain,Software & IT Services,2021,Jira,5,New,88.5295951751,XML
4635,Spain,Software & IT Services,2021,Scrum,6,New,91.1632324984,XML
4636,Spain,Software & IT Services,2021,Spanish,7,-6,100,Spanish
4637,Spain,Software & IT Services,2021,JavaScript,8,-3,100,JavaScript
4638,Spain,Software & IT Services,2021,Agile Methodologies,9,New,93.8685535172,Software Project Management
4639,Spain,Software & IT Services,2021,Jenkins,10,New,87.5756440642,XML
4640,Spain,Transportation & Logistics,2021,Transportation,1,0,100,Transportation
4641,Spain,Transportation & Logistics,2021,Troubleshooting,2,New,65.4649460384,Business Management
4642,Spain,Transportation & Logistics,2021,International Logistics,3,1,100,International Logistics
4643,Spain,Transportation & Logistics,2021,Can Do Approach,4,New,79.8939488251,Spanish
4644,Spain,Transportation & Logistics,2021,Spanish,5,-3,100,Spanish
4645,Spain,Transportation & Logistics,2021,Logistics Management,6,-3,100,Logistics Management
4646,Spain,Transportation & Logistics,2021,Import/Export Operations,7,New,92.9625047588,International Trade
4647,Spain,Transportation & Logistics,2021,Transportation Management,8,New,97.677010441,Transportation
4648,Spain,Transportation & Logistics,2021,Import Export,9,New,94.8068370119,International Trade
4649,Spain,Transportation & Logistics,2021,International Trade,10,-1,100,International Trade
4650,Spain,Wellness & Fitness,2021,Can Do Approach,1,New,79.8939488251,Spanish
4651,Spain,Wellness & Fitness,2021,Troubleshooting,2,New,48.4979753641,Healthcare
4652,Spain,Wellness & Fitness,2021,Healthcare,3,0,100,Healthcare
4653,Spain,Wellness & Fitness,2021,Spanish,4,-3,100,Spanish
4654,Spain,Wellness & Fitness,2021,Wellness,5,1,100,Wellness
4655,Spain,Wellness & Fitness,2021,Physical Therapy,6,New,90.6063122187,Wellness
4656,Spain,Wellness & Fitness,2021,Medicine,7,-5,100,Medicine
4657,Spain,Wellness & Fitness,2021,Nursing,8,New,93.8841364023,Hospitals
4658,Spain,Wellness & Fitness,2021,Pilates,9,New,91.5694911738,Wellness
4659,Spain,Wellness & Fitness,2021,Nutrition,10,-1,100,Nutrition
4660,Sweden,Arts,2021,Swedish,1,New,60.8518634154,Art
4661,Sweden,Arts,2021,Studio Photography,2,New,99.1622276294,Commercial Photography
4662,Sweden,Arts,2021,Crafts,3,New,96.2473326013,Visual Arts
4663,Sweden,Arts,2021,Visual Arts,4,4,100,Visual Arts
4664,Sweden,Arts,2021,Art Education,5,New,97.7578156079,Contemporary Art
4665,Sweden,Arts,2021,Photojournalism,6,New,96.9003386397,Commercial Photography
4666,Sweden,Arts,2021,Photography,7,-6,100,Photography
4667,Sweden,Arts,2021,Lifestyle Photography,8,New,98.5149569728,Commercial Photography
4668,Sweden,Arts,2021,Art Exhibitions,9,New,95.5490706318,Contemporary Art
4669,Sweden,Arts,2021,Art,10,-8,100,Art
4670,Sweden,Construction,2021,Swedish,1,New,48.4073382057,Contract Negotiation
4671,Sweden,Construction,2021,Magicad,2,6,100,Magicad
4672,Sweden,Construction,2021,Working Environment,3,New,55.8120808187,Contract Management
4673,Sweden,Construction,2021,Construction,4,-3,100,Construction
4674,Sweden,Construction,2021,Cogeneration,5,New,77.7743514604,Engineering
4675,Sweden,Construction,2021,Project Engineering,6,New,93.8061563763,Engineering
4676,Sweden,Construction,2021,Subcontracting,7,New,94.1637347777,Construction Management
4677,Sweden,Construction,2021,Revit,8,2,100,Revit
4678,Sweden,Construction,2021,Building Information Modeling (BIM),9,New,95.7691004242,Revit
4679,Sweden,Construction,2021,Building Materials,10,New,80.8177022259,Construction
4680,Sweden,Consumer Goods,2021,Swedish,1,New,56.2994044874,Business-to-Business (B2B)
4681,Sweden,Consumer Goods,2021,Retail Sales,2,New,92.4110954114,Visual Merchandising
4682,Sweden,Consumer Goods,2021,Cooperation,3,New,58.0588482757,Retail
4683,Sweden,Consumer Goods,2021,Customer-focused Service,4,New,72.089952626,Retail
4684,Sweden,Consumer Goods,2021,Cashiering,5,New,79.1916512535,Retail
4685,Sweden,Consumer Goods,2021,Customer Contact,6,New,64.0737990525,Business-to-Business (B2B)
4686,Sweden,Consumer Goods,2021,Retail,7,-6,100,Retail
4687,Sweden,Consumer Goods,2021,Fashion,8,-5,100,Fashion
4688,Sweden,Consumer Goods,2021,Sales,9,New,94.8884219745,Sales Management
4689,Sweden,Consumer Goods,2021,E-commerce,10,New,78.9340811334,Business-to-Business (B2B)
4690,Sweden,Corporate Services,2021,Swedish,1,New,66.9467078326,Coaching
4691,Sweden,Corporate Services,2021,Cooperation,2,New,71.5301897328,Coaching
4692,Sweden,Corporate Services,2021,Working Environment,3,New,70.486431668,Change Management
4693,Sweden,Corporate Services,2021,Visma,4,New,54.6770288327,Change Management
4694,Sweden,Corporate Services,2021,Economics,5,New,70.4220557057,Management Consulting
4695,Sweden,Corporate Services,2021,Administration,6,New,76.788358943,Recruiting
4696,Sweden,Corporate Services,2021,Customer Contact,7,New,64.0737990525,Business-to-Business (B2B)
4697,Sweden,Corporate Services,2021,Job Coaching,8,New,88.0377346212,Coaching
4698,Sweden,Corporate Services,2021,Customer-focused Service,9,New,72.2295047078,Coaching
4699,Sweden,Corporate Services,2021,Coordinators,10,New,75.4593380161,Coaching
4700,Sweden,Design,2021,Swedish,1,New,48.4808922645,Graphic Design
4701,Sweden,Design,2021,Adobe InDesign,2,-1,100,Adobe InDesign
4702,Sweden,Design,2021,Architectural Drawings,3,New,97.0889914387,Architectural Design
4703,Sweden,Design,2021,ARCHICAD,4,New,96.9993798349,SketchUp
4704,Sweden,Design,2021,3D Visualization,5,New,87.4170846113,Architectural Design
4705,Sweden,Design,2021,Adobe Creative Suite,6,New,96.9259185336,Graphic Design
4706,Sweden,Design,2021,Sustainable Design,7,-1,100,Sustainable Design
4707,Sweden,Design,2021,3D Modeling,8,New,84.311000936,Adobe Illustrator
4708,Sweden,Design,2021,Building Information Modeling (BIM),9,New,95.7691004242,Revit
4709,Sweden,Design,2021,Illustration,10,New,93.3930337411,Adobe Illustrator
4710,Sweden,Education,2021,Swedish,1,New,53.8411524448,Scientific Writing
4711,Sweden,Education,2021,Instructors,2,New,62.2285691336,Lecturing
4712,Sweden,Education,2021,Scientific Writing,3,1,100,Scientific Writing
4713,Sweden,Education,2021,Cooperation,4,New,64.4431012107,Scientific Writing
4714,Sweden,Education,2021,Pedagogy,5,New,83.8141567559,Lecturing
4715,Sweden,Education,2021,LaTeX,6,New,93.5849283785,MATLAB
4716,Sweden,Education,2021,MATLAB,7,3,100,MATLAB
4717,Sweden,Education,2021,Python (Programming Language),8,New,89.5179314323,MATLAB
4718,Sweden,Education,2021,Coordinators,9,New,63.5219705198,Lecturing
4719,Sweden,Education,2021,Teaching,10,New,86.0237837394,Lecturing
4720,Sweden,Energy & Mining,2021,Swedish,1,New,51.7793444541,Change Management
4721,Sweden,Energy & Mining,2021,Cogeneration,2,New,92.9186639645,Power Generation
4722,Sweden,Energy & Mining,2021,Energy,3,-2,100,Energy
4723,Sweden,Energy & Mining,2021,Electric Power,4,New,94.4237242352,Power Generation
4724,Sweden,Energy & Mining,2021,Cooperation,5,New,65.9261683588,Change Management
4725,Sweden,Energy & Mining,2021,Working Environment,6,New,70.486431668,Change Management
4726,Sweden,Energy & Mining,2021,Mechanisms,7,New,83.762394533,Engineering
4727,Sweden,Energy & Mining,2021,Renewable Energy,8,-3,100,Renewable Energy
4728,Sweden,Energy & Mining,2021,Steel,9,New,85.187435769,Project Engineering
4729,Sweden,Energy & Mining,2021,Process Engineering,10,-2,100,Process Engineering
4730,Sweden,Entertainment,2021,Swedish,1,New,54.3424294484,Music
4731,Sweden,Entertainment,2021,Music Production,2,1,100,Music Production
4732,Sweden,Entertainment,2021,Media Production,3,New,96.5991810037,Television
4733,Sweden,Entertainment,2021,Music Industry,4,2,100,Music Industry
4734,Sweden,Entertainment,2021,Music,5,0,100,Music
4735,Sweden,Entertainment,2021,Mediums,6,New,88.1790825456,Digital Media
4736,Sweden,Entertainment,2021,Audio Engineering,7,New,95.7329256123,Music Production
4737,Sweden,Entertainment,2021,Sound Design,8,New,96.1526218174,Music Production
4738,Sweden,Entertainment,2021,Game Development,9,New,70.5487072525,Film
4739,Sweden,Entertainment,2021,Broadcast Television,10,New,98.3960498955,Broadcasting
4740,Sweden,Finance,2021,Swedish,1,New,44.871859256,Financial Markets
4741,Sweden,Finance,2021,Insurance,2,3,100,Insurance
4742,Sweden,Finance,2021,Banking,3,-1,100,Banking
4743,Sweden,Finance,2021,Underwriting,4,New,92.5683216198,Insurance
4744,Sweden,Finance,2021,Anti Money Laundering,5,New,87.7496935707,Banking
4745,Sweden,Finance,2021,Financial Services,6,New,92.6121407736,Portfolio Management
4746,Sweden,Finance,2021,Economics,7,New,80.7269996201,Financial Markets
4747,Sweden,Finance,2021,Cooperation,8,New,48.2566446748,Insurance
4748,Sweden,Finance,2021,Credit Risk,9,New,96.8329779085,Credit
4749,Sweden,Finance,2021,Loans,10,New,98.0675961442,Credit
4750,Sweden,Hardware & Networking,2021,Swedish,1,New,53.1122428116,Scrum
4751,Sweden,Hardware & Networking,2021,Telecommunications,2,1,100,Telecommunications
4752,Sweden,Hardware & Networking,2021,Business-to-Business (B2B),3,New,80.326060644,Product Management
4753,Sweden,Hardware & Networking,2021,Docker Products,4,New,80.6172191901,Scrum
4754,Sweden,Hardware & Networking,2021,Git,5,New,84.8512352501,Scrum
4755,Sweden,Hardware & Networking,2021,Fiber Optics,6,New,90.839741042,Wireless Technologies
4756,Sweden,Hardware & Networking,2021,Agile Methodologies,7,New,95.5772355007,Scrum
4757,Sweden,Hardware & Networking,2021,Python (Programming Language),8,New,77.278222203,Embedded Systems
4758,Sweden,Hardware & Networking,2021,Network Engineering,9,New,89.1820488521,Internet Protocol (IP)
4759,Sweden,Hardware & Networking,2021,Mobile Technology,10,New,96.3102501354,Mobile Devices
4760,Sweden,Health Care,2021,Nursing,1,New,93.8841364023,Hospitals
4761,Sweden,Health Care,2021,Swedish,2,New,58.0993862437,Medicine
4762,Sweden,Health Care,2021,Hospitals,3,2,100,Hospitals
4763,Sweden,Health Care,2021,Acute Care,4,New,90.615948314,Hospitals
4764,Sweden,Health Care,2021,Medicine,5,3,100,Medicine
4765,Sweden,Health Care,2021,Nursing Education,6,New,87.4142378916,Hospitals
4766,Sweden,Health Care,2021,Healthcare,7,-5,100,Healthcare
4767,Sweden,Health Care,2021,Cooperation,8,New,52.1036875958,Healthcare
4768,Sweden,Health Care,2021,Good Manufacturing Practice (GMP),9,0,100,Good Manufacturing Practice (GMP)
4769,Sweden,Health Care,2021,Psychiatry,10,New,87.4980935039,Medicine
4770,Sweden,Manufacturing,2021,Swedish,1,New,56.2994044874,Business-to-Business (B2B)
4771,Sweden,Manufacturing,2021,Automotive,2,0,100,Automotive
4772,Sweden,Manufacturing,2021,Assembler,3,New,60.7888976449,CATIA
4773,Sweden,Manufacturing,2021,5S,4,New,95.1478616286,Continuous Improvement
4774,Sweden,Manufacturing,2021,Automotive Engineering,5,1,100,Automotive Engineering
4775,Sweden,Manufacturing,2021,Manufacturing Engineering,6,New,96.8095346408,Failure Mode and Effects Analysis (FMEA)
4776,Sweden,Manufacturing,2021,Industrial Engineering,7,New,94.4031278631,Lean Manufacturing
4777,Sweden,Manufacturing,2021,Working Environment,8,New,57.4575022265,Continuous Improvement
4778,Sweden,Manufacturing,2021,Product Development,9,-6,100,Product Development
4779,Sweden,Manufacturing,2021,Computer-Aided Design (CAD),10,New,88.925622917,Engineering
4780,Sweden,Media & Communications,2021,Swedish,1,New,60.9201759467,Online Marketing
4781,Sweden,Media & Communications,2021,Copywriting,2,6,100,Copywriting
4782,Sweden,Media & Communications,2021,Search Engine Optimization (SEO),3,New,95.1448465767,Online Marketing
4783,Sweden,Media & Communications,2021,Mediums,4,New,88.1790825456,Digital Media
4784,Sweden,Media & Communications,2021,Digital Marketing,5,-3,100,Digital Marketing
4785,Sweden,Media & Communications,2021,Google Analytics,6,New,93.2064274656,Digital Marketing
4786,Sweden,Media & Communications,2021,Adobe InDesign,7,3,100,Adobe InDesign
4787,Sweden,Media & Communications,2021,WordPress,8,New,81.4751662579,Online Marketing
4788,Sweden,Media & Communications,2021,Google Ads,9,New,92.8319173996,Digital Marketing
4789,Sweden,Media & Communications,2021,Adobe Creative Suite,10,New,95.885011548,Adobe InDesign
4790,Sweden,Nonprofit,2021,Swedish,1,New,66.9467078326,Coaching
4791,Sweden,Nonprofit,2021,Cooperation,2,New,71.5301897328,Coaching
4792,Sweden,Nonprofit,2021,Working Environment,3,New,70.486431668,Change Management
4793,Sweden,Nonprofit,2021,Coordinators,4,New,75.4593380161,Coaching
4794,Sweden,Nonprofit,2021,Nonprofit Organizations,5,-2,100,Nonprofit Organizations
4795,Sweden,Nonprofit,2021,Directors,6,New,62.8034152327,Coaching
4796,Sweden,Nonprofit,2021,Nursing,7,New,64.3808371869,Nonprofit Organizations
4797,Sweden,Nonprofit,2021,Human Rights,8,0,100,Human Rights
4798,Sweden,Nonprofit,2021,Developments,9,New,70.395447069,Change Management
4799,Sweden,Nonprofit,2021,Instructors,10,New,71.6460585477,Coaching
4800,Sweden,Public Administration,2021,Government Administration,1,New,89.4489087863,Public Policy
4801,Sweden,Public Administration,2021,Cooperation,2,New,71.5301897328,Coaching
4802,Sweden,Public Administration,2021,Swedish,3,New,66.9467078326,Coaching
4803,Sweden,Public Administration,2021,Instructors,4,New,71.6460585477,Coaching
4804,Sweden,Public Administration,2021,Coordinators,5,New,75.4593380161,Coaching
4805,Sweden,Public Administration,2021,Working Environment,6,New,70.486431668,Change Management
4806,Sweden,Public Administration,2021,Nursing,7,New,59.6008648027,Coaching
4807,Sweden,Public Administration,2021,Pedagogy,8,New,75.6102016019,Coaching
4808,Sweden,Public Administration,2021,Developments,9,New,70.395447069,Change Management
4809,Sweden,Public Administration,2021,Investigation,10,New,75.875915859,Public Policy
4810,Sweden,Public Safety,2021,Military Training,1,New,97.3588473076,Military Operations
4811,Sweden,Public Safety,2021,Military,2,-1,100,Military
4812,Sweden,Public Safety,2021,Investigation,3,New,92.9782021752,Law Enforcement
4813,Sweden,Public Safety,2021,Military Operations,4,-2,100,Military Operations
4814,Sweden,Public Safety,2021,Cooperation,5,New,57.6772959389,Government
4815,Sweden,Public Safety,2021,Law Enforcement,6,1,100,Law Enforcement
4816,Sweden,Public Safety,2021,Security,7,New,79.7069001654,Army
4817,Sweden,Public Safety,2021,Crime Prevention,8,New,98.6870964711,Police
4818,Sweden,Public Safety,2021,Criminal Investigations,9,New,98.8576628089,Police
4819,Sweden,Public Safety,2021,Military Logistics,10,New,95.5712393476,Operational Planning
4820,Sweden,Real Estate,2021,Real Estate,1,0,100,Real Estate
4821,Sweden,Real Estate,2021,Property Management,2,0,100,Property Management
4822,Sweden,Real Estate,2021,Real Estate Economics,3,1,100,Real Estate Economics
4823,Sweden,Real Estate,2021,Real Estate Development,4,-1,100,Real Estate Development
4824,Sweden,Real Estate,2021,Commercial Real Estate,5,0,100,Commercial Real Estate
4825,Sweden,Real Estate,2021,Swedish,6,New,48.4073382057,Contract Negotiation
4826,Sweden,Real Estate,2021,Lettings,7,New,87.8180060528,Property Management
4827,Sweden,Real Estate,2021,Lease Administration,8,New,96.3805921794,Property Management
4828,Sweden,Real Estate,2021,Real Estate Transactions,9,-3,100,Real Estate Transactions
4829,Sweden,Real Estate,2021,Condos,10,New,95.4807857248,Investment Properties
4830,Sweden,Recreation & Travel,2021,Swedish,1,New,64.2056447976,Hospitality
4831,Sweden,Recreation & Travel,2021,Restaurant Management,2,7,100,Restaurant Management
4832,Sweden,Recreation & Travel,2021,Cashiering,3,New,76.2440862318,Hospitality
4833,Sweden,Recreation & Travel,2021,Customer-focused Service,4,New,80.5795101141,Hospitality
4834,Sweden,Recreation & Travel,2021,Food & Beverage,5,New,95.3357026899,Restaurant Management
4835,Sweden,Recreation & Travel,2021,Cooperation,6,New,69.4826437462,Hospitality
4836,Sweden,Recreation & Travel,2021,Bartending,7,New,90.8176757043,Restaurant Management
4837,Sweden,Recreation & Travel,2021,Guest Service Management,8,New,96.0316505271,Hospitality Management
4838,Sweden,Recreation & Travel,2021,Booking Systems,9,New,84.6044067505,Travel Management
4839,Sweden,Recreation & Travel,2021,Front Office,10,New,95.0131986579,Hotel Management
4840,Sweden,Retail,2021,Retail Sales,1,6,100,Retail Sales
4841,Sweden,Retail,2021,Swedish,2,New,56.2994044874,Business-to-Business (B2B)
4842,Sweden,Retail,2021,Cashiering,3,New,90.72756562,Retail Sales
4843,Sweden,Retail,2021,Cooperation,4,New,60.9523102922,Retail Sales
4844,Sweden,Retail,2021,Customer-focused Service,5,New,78.3217108986,Retail Sales
4845,Sweden,Retail,2021,Customer Contact,6,New,64.0737990525,Business-to-Business (B2B)
4846,Sweden,Retail,2021,Retail,7,-6,100,Retail
4847,Sweden,Retail,2021,Store Management,8,-4,100,Store Management
4848,Sweden,Retail,2021,Efficacy,9,New,63.8872907924,Retail Sales
4849,Sweden,Retail,2021,E-commerce,10,New,78.9340811334,Business-to-Business (B2B)
4850,Sweden,Software & IT Services,2021,Microsoft Azure,1,New,84.2674160712,SQL
4851,Sweden,Software & IT Services,2021,Swedish,2,New,53.1122428116,Scrum
4852,Sweden,Software & IT Services,2021,Git,3,6,100,Git
4853,Sweden,Software & IT Services,2021,React.js,4,New,94.8346344651,Git
4854,Sweden,Software & IT Services,2021,TypeScript,5,New,95.0323939896,Git
4855,Sweden,Software & IT Services,2021,Agile Methodologies,6,-4,100,Agile Methodologies
4856,Sweden,Software & IT Services,2021,Docker Products,7,New,94.8952346632,Git
4857,Sweden,Software & IT Services,2021,Scrum,8,-7,100,Scrum
4858,Sweden,Software & IT Services,2021,JavaScript,9,New,93.9745895843,Git
4859,Sweden,Software & IT Services,2021,.NET Framework,10,New,91.9790656807,Software Development
4860,Sweden,Transportation & Logistics,2021,Swedish,1,New,39.1269968601,International Shipping
4861,Sweden,Transportation & Logistics,2021,Truck,2,New,83.4759563229,Transportation
4862,Sweden,Transportation & Logistics,2021,Transportation Planning,3,New,84.1106811537,Transportation
4863,Sweden,Transportation & Logistics,2021,Warehouse Operations,4,New,96.5278273634,Transportation Management
4864,Sweden,Transportation & Logistics,2021,Transportation Management,5,3,100,Transportation Management
4865,Sweden,Transportation & Logistics,2021,Cooperation,6,New,57.4833198361,Logistics Management
4866,Sweden,Transportation & Logistics,2021,Transportation,7,-6,100,Transportation
4867,Sweden,Transportation & Logistics,2021,International Logistics,8,-3,100,International Logistics
4868,Sweden,Transportation & Logistics,2021,Logistics Management,9,-7,100,Logistics Management
4869,Sweden,Transportation & Logistics,2021,Bus,10,New,85.9249041549,Transportation
4870,Sweden,Wellness & Fitness,2021,Swedish,1,New,70.118300371,Holistic Health
4871,Sweden,Wellness & Fitness,2021,Personal Training,2,1,100,Personal Training
4872,Sweden,Wellness & Fitness,2021,Fitness,3,2,100,Fitness
4873,Sweden,Wellness & Fitness,2021,Personal Coaching,4,New,88.145225636,Coaching
4874,Sweden,Wellness & Fitness,2021,Therapeutic Massage,5,New,94.7845867518,Holistic Health
4875,Sweden,Wellness & Fitness,2021,Fitness Training,6,1,100,Fitness Training
4876,Sweden,Wellness & Fitness,2021,Yoga,7,New,92.2929774471,Holistic Health
4877,Sweden,Wellness & Fitness,2021,Lifestyle Coaching,8,New,97.2673834635,Wellness Coaching
4878,Sweden,Wellness & Fitness,2021,Health Promotion,9,New,87.4945276519,Nutrition
4879,Sweden,Wellness & Fitness,2021,Wellness Coaching,10,-4,100,Wellness Coaching
4880,United Arab Emirates,Construction,2021,Construction Engineering,1,New,94.7065417275,Civil Engineering
4881,United Arab Emirates,Construction,2021,Civil Engineering,2,2,100,Civil Engineering
4882,United Arab Emirates,Construction,2021,Quantity Surveying,3,New,92.9798280398,Project Estimation
4883,United Arab Emirates,Construction,2021,Construction Management,4,-3,100,Construction Management
4884,United Arab Emirates,Construction,2021,Construction,5,-2,100,Construction
4885,United Arab Emirates,Construction,2021,AutoCAD,6,4,100,AutoCAD
4886,United Arab Emirates,Construction,2021,Civil Engineers,7,New,92.4186955761,Civil Engineering
4887,United Arab Emirates,Construction,2021,"Mechanical, Electrical, and Plumbing (MEP)",8,New,89.0030137461,Project Estimation
4888,United Arab Emirates,Construction,2021,Project Estimation,9,-7,100,Project Estimation
4889,United Arab Emirates,Construction,2021,Site Supervision,10,New,84.4342919602,Construction
4890,United Arab Emirates,Consumer Goods,2021,Retail Sales,1,New,92.4110954114,Visual Merchandising
4891,United Arab Emirates,Consumer Goods,2021,Food & Beverage,2,2,100,Food & Beverage
4892,United Arab Emirates,Consumer Goods,2021,Retail,3,-2,100,Retail
4893,United Arab Emirates,Consumer Goods,2021,Merchandising,4,-1,100,Merchandising
4894,United Arab Emirates,Consumer Goods,2021,Food Safety,5,New,92.6644921275,Food & Beverage
4895,United Arab Emirates,Consumer Goods,2021,Consumer Services,6,New,78.1033403017,Retail
4896,United Arab Emirates,Consumer Goods,2021,Food Preparation,7,New,89.8434935956,Food & Beverage
4897,United Arab Emirates,Consumer Goods,2021,Barista,8,New,80.2733981466,Food & Beverage
4898,United Arab Emirates,Consumer Goods,2021,Food Service Operations,9,New,89.021805881,Food & Beverage
4899,United Arab Emirates,Consumer Goods,2021,Restaurant Management,10,New,95.3357026899,Food & Beverage
4900,United Arab Emirates,Corporate Services,2021,Tally ERP,1,New,73.091655941,Financial Accounting
4901,United Arab Emirates,Corporate Services,2021,Facility Management (FM),2,New,62.9650158393,Recruiting
4902,United Arab Emirates,Corporate Services,2021,Value-Added Tax (VAT),3,New,91.0464428338,Financial Accounting
4903,United Arab Emirates,Corporate Services,2021,"Mechanical, Electrical, and Plumbing (MEP)",4,New,46.0827449164,Team Management
4904,United Arab Emirates,Corporate Services,2021,Accounting,5,5,100,Accounting
4905,United Arab Emirates,Corporate Services,2021,Building Management Systems,6,New,54.0607218728,Team Management
4906,United Arab Emirates,Corporate Services,2021,Financial Accounting,7,-3,100,Financial Accounting
4907,United Arab Emirates,Corporate Services,2021,QuickBooks,8,New,92.67810502,Accounts Payable
4908,United Arab Emirates,Corporate Services,2021,Physical Security,9,New,53.291608741,Internal Audit
